what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1400295746426
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1400295746488
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1400295746504
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1400295746551
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1400295746582
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1400295746629
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1400295746660
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1400295746691
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1400295746722
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1400295746738
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1400295746769
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1400295746800
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1400295746832
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1400295746910
os,sysinfo,,,"win32",1400295746910
arch,sysinfo,,,"x86",1400295746910
ws,sysinfo,,,"win32",1400295746910
locale,sysinfo,,,"zh_CN",1400295746910
processors,sysinfo,,,"3",1400295746910
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1400295746910
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1400295746910
java.specification.name,sysinfo,,,"Java Platform API Specification",1400295746910
java.specification.vendor,sysinfo,,,"Oracle Corporation",1400295746910
java.specification.version,sysinfo,,,"1.7",1400295746910
java.vendor,sysinfo,,,"Oracle Corporation",1400295746910
java.version,sysinfo,,,"1.7.0_03",1400295746910
java.vm.info,sysinfo,,,"mixed mode",1400295746910
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1400295746910
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400295746910
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1400295746910
java.vm.specification.version,sysinfo,,,"1.7",1400295746910
